Plate ID,Age,lat,lon,rot,rot_rel_plate_ID
901,80,50.88,-58.61,67.33,701
903,0,0,0,0,701
903,10,18.09,-77.65,4.33,701
904,0,0,0,0,701
904,10,-10.98,-22.98,-4.25,701
904,20,-11.31,-23.64,-8.64,701
907,0,0,0,0,701
907,10,-81.69,-84.43,-3.72,701
907,20,-81.92,-86.21,-7.92,701
907,30,-53.68,-26.7,-6.83,701
907,40,-17.18,-17.35,-9.2,701
907,50,34.85,-5.45,-26.93,701
907,60,-57.73,-22.47,-20.41,701
909,0,0,0,0,701
909,10,-17.62,69.7,18.21,701
909,20,21.22,-120.26,-35.21,701
909,30,39.58,-126,-27.51,701
911,0,0,0,0,701
911,10,-55.88,61.43,6.07,701
911,20,48.37,-111.09,-13.76,701
911,30,51.38,-133.77,-20.68,701
911,40,-48.35,20.31,25.82,701
911,50,-46.9,2.87,36.03,701
911,60,-42.93,-7.77,45.95,701
927,0,0,0,0,701
927,10,-39.53,-22.5,-15.65,701
927,20,-32.82,-19.91,-34.16,701
927,30,-34.39,-17.74,-45.13,701
927,40,-40.89,-8.54,-47.32,701
927,50,-25.7,-20.42,-86.89,701
927,60,-20.9,15.88,-61.2,701
927,70,-23.95,-7.9,-58.52,701
927,80,-28.2,2.77,-55.64,701
1001,0,0,0,0,701
2007,0,0,0,0,701
2007,10,54.16,-18.91,1.44,701
2007,20,48.66,-20.11,2.8,701
2007,30,40.12,-43.23,5.92,701
2007,40,38.11,-44.84,8.68,701
2007,50,43.45,-4.93,8.93,701
2007,60,40.47,7.82,10.85,701
2007,70,36.86,16.62,12.9,701
2007,80,36.68,21.3,17.8,701
2007,90,38.98,29.99,25.5,701
2007,100,-37.25,-135.67,-32.14,701
2007,110,-39.26,-133.89,-37.38,701
2007,120,-40.54,-132.21,-42.44,701
2007,130,39.98,44.19,44.64,701
2022,0,0,0,0,701
2022,10,78,11.5,2.52,701
2022,20,78,11.5,5.04,701
2022,30,78,11.5,7.56,701
2022,40,78.34,9.79,10.56,701
2022,50,65.78,52.11,14.17,701
2022,60,64.13,-2.45,19.43,701
2022,70,55.91,-21.19,25.98,701
2022,80,53.59,-10.95,29.93,701
2022,90,52.51,2.68,36.6,701
2022,100,-50.74,-159.87,-41.36,701
2022,110,-50.6,-156.12,-46.51,701
2022,120,-50.33,-153.89,-51.42,701
2022,130,48.87,24.46,53.7,701
2030,0,0,0,0,701
2030,10,14.61,-57.68,10.45,701
2030,20,24.37,-52.68,14.49,701
2030,30,30.99,-47.96,18.38,701
2030,40,36.17,-44.18,22.48,701
2030,50,39.93,-41.56,26,701
2030,60,44.94,-41.69,28.29,701
2030,70,47.22,-41.07,30.84,701
2030,80,48.74,-39.76,36.18,701
2030,90,47.31,-38.27,42.28,701
2030,100,45.6,-37.3,48.57,701
2030,110,44.26,-36.58,54.89,701
2030,120,43.41,-36.24,58.39,701
2030,130,42.29,-34.31,60.93,701
2030,140,39.26,-32.49,61.61,701
2030,150,39.26,-32.49,61.61,701
2030,160,39.26,-32.49,61.61,701
2030,170,39.26,-32.49,61.61,701
2030,180,39.26,-32.49,61.61,701
2030,190,39.26,-32.49,61.61,701
2030,200,39.26,-32.49,61.61,701
2031,0,0,0,0,701
2031,10,-3.32,86.44,11.14,701
2031,20,14.49,-56.75,12.77,701
2031,30,11.79,-67.12,35.23,701
2031,40,13.81,-59.51,26.9,701
2031,50,15.66,-51.12,25.11,701
2031,60,16.66,-45.83,25.76,701
2031,70,17.07,-40.59,26.44,701
2031,80,19.9,-32.18,29.21,701
2031,90,25.46,-19.62,33.2,701
2031,100,-29.02,175.49,-34.62,701
2031,110,-31.7,-179.26,-38.69,701
2031,120,-33.51,-174.72,-42.71,701
2031,130,31.78,4.1,45.69,701
2035,0,0,0,0,701
2035,10,41.07,47.67,1.36,701
2035,20,12.16,69.36,4.18,701
2035,30,0.71,80.23,10.27,701
2035,40,-5.82,85.54,21.5,701
2035,50,-2.22,87.9,28.53,701
2035,60,5.68,88.47,28.27,701
2035,70,12.68,88.92,28.25,701
2035,80,20.99,88.64,28.69,701
2035,90,36.35,83.01,30.89,701
2035,100,-45.52,-102.38,-34.77,701
2035,110,-52.47,-107.78,-39.45,701
2035,120,57.19,63.51,44.3,701
2035,130,55.72,64.52,47.56,701
2035,140,51.88,63.84,49.53,701
2035,150,49.98,68.73,51.02,701
2035,160,43.83,78.77,47.25,701
2035,170,44.6,79.22,47.85,701
2035,180,47.07,79.14,49.66,701
2035,190,49.72,79.08,51.71,701
2035,200,49.72,79.08,51.71,701
2040,0,0,0,0,701
2040,10,51.81,-23.69,1.46,701
2040,20,32.46,45.74,2.56,701
2040,30,9.46,70.78,6.61,701
2040,40,-2.5,82.67,15.9,701
2040,50,2.54,85.34,21.3,701
2040,60,13.02,85.4,21.47,701
2040,70,22.02,85.35,21.98,701
2040,80,32,84.13,23.18,701
2040,90,40.72,78.69,29.16,701
2040,100,-38.25,-100.07,-37.73,701
2040,110,-40.97,-101.7,-42.77,701
2040,120,-42.82,-102.85,-47.73,701
2040,130,43.64,72.71,49.05,701
2047,0,0,0,0,701
2047,10,43.89,-45.79,1.98,701
2047,20,38.12,-47.22,4.09,701
2047,30,33.33,-52.04,7.88,701
2047,40,30.09,-26.07,6.48,701
2047,50,39.1,-23.82,8.58,701
2047,60,51.17,-23.16,11.84,701
2047,70,56.89,-24.07,15,701
2047,80,53.78,-6.78,18.98,701
2047,90,52.48,11.39,25.96,701
2047,100,-49.74,-147.42,-31.55,701
2047,110,-49.9,-144.42,-36.87,701
2047,120,-49.83,-141.83,-41.95,701
2047,130,48.37,34.38,44.13,701
3089,0,0,0,0,701
3089,10,5.83,1.09,-4.32,701
3089,20,48.73,14.63,-8.26,701
3089,30,48.73,14.63,-8.26,701
3089,40,48.73,14.63,-8.26,701
3089,50,48.73,14.63,-8.26,701
3089,60,48.73,14.63,-8.26,701
3089,70,48.73,14.63,-8.26,701
3089,80,48.73,14.63,-8.26,701
3089,90,48.73,14.63,-8.26,701
3089,100,48.73,14.63,-8.26,701
3089,110,48.73,14.63,-8.26,701
3089,120,48.73,14.63,-8.26,701
3089,130,48.73,14.63,-8.26,701
3089,140,48.73,14.63,-8.26,701
3089,150,48.73,14.63,-8.26,701
3089,160,48.73,14.63,-8.26,701
3089,170,48.73,14.63,-8.26,701
3089,180,48.73,14.63,-8.26,701
3089,190,48.73,14.63,-8.26,701
3089,200,48.73,14.63,-8.26,701
3546,0,0,0,0,701
3546,10,37.13,-13.44,0.51,701
3546,20,37.13,-13.44,0.51,701
3546,30,37.13,-13.44,0.51,701
3546,40,31.94,-45.15,0.23,701
3546,50,30.04,29.84,-0.51,701
3546,60,30.04,29.84,-0.51,701
3546,70,30.04,29.84,-0.51,701
3546,80,30.04,29.84,-0.51,701
3546,90,26.97,23.39,-0.69,701
3546,100,-24.11,-161.89,0.99,701
3546,110,-21.2,-165.95,1.38,701
3546,120,-21.47,-166.2,1.27,701
3546,130,29.07,8.57,1.11,701
3546,140,29.07,8.57,1.11,701
3546,150,29.07,8.57,1.11,701
3546,160,29.07,8.57,1.11,701
3546,170,29.07,8.57,1.11,701
3546,180,29.07,8.57,1.11,701
3546,190,29.07,8.57,1.11,701
3546,200,29.07,8.57,1.11,701
3547,0,0,0,0,701
3547,10,0,0,0,701
3547,20,0,0,0,701
3547,30,0,0,0,701
3547,40,35.61,9.18,-0.32,701
3547,50,35.61,9.18,-0.97,701
3547,60,35.61,9.18,-0.97,701
3547,70,35.61,9.18,-0.97,701
3547,80,35.61,9.18,-0.97,701
3547,90,32.67,8.84,-1.15,701
3547,100,-29.4,-171.51,1.45,701
3547,110,-26.03,-172.4,1.84,701
3547,120,-26.5,-173,1.74,701
3547,130,20.79,23.13,0.65,701
3547,140,20.79,23.13,0.65,701
3547,150,20.79,23.13,0.65,701
3547,160,20.79,23.13,0.65,701
3547,170,20.79,23.13,0.65,701
3547,180,20.79,23.13,0.65,701
3547,190,20.79,23.13,0.65,701
3547,200,20.79,23.13,0.65,701
7079,0,0,0,0,701
7079,10,-63.82,-79.87,-6.06,701
7079,20,-64.65,-78.83,-12.56,701
7079,30,-68.52,-76.63,-18,701
7079,40,-71.62,-72.54,-23.08,701
7079,50,-73.32,-63.9,-29.24,701
7079,60,-77.25,-58.14,-36.38,701
7079,70,-80.01,-51.31,-42.75,701
7079,80,-83.11,-43.44,-49.35,701
7079,90,-88.95,23.98,-58.39,701
7079,100,-86.63,125.24,-65.03,701
7079,110,-83.67,132.86,-71.84,701
7079,120,-81.06,135.87,-78.24,701
7079,130,78.88,-40.49,81.86,701
7079,140,78.26,-40.04,84.29,701
7079,150,77.66,-39.64,86.73,701
7079,160,77.17,-39.38,89.37,701
7079,170,76.86,-39.28,92.4,701
7079,180,76.57,-39.19,95.42,701
7079,190,76.29,-39.11,98.45,701
7079,200,76.29,-39.11,98.45,701
